"Comp1","Comp2","Comp3","Comp4"
-6.9722393716346,-11.2649436127154,-11.4077445479454,-8.82542626169318
-6.97216151827366,-11.2595556055178,-11.4068748576424,-8.82546914840404
-6.97215958792426,-11.253877934037,-11.4065917884954,-8.82574937547865
-6.97244889632786,-11.2485364771704,-11.4065916317723,-8.82654827098554
-6.97339576833354,-11.2440747661019,-11.4065496475906,-8.8283981980268
-6.97545061474024,-11.2408514659321,-11.4062240897482,-8.8320032057012
-6.97896190031762,-11.2389988808401,-11.4055318566919,-8.83795046428617
-6.98392457556268,-11.2384454501342,-11.4045608432264,-8.84629007148033
-6.98979336579787,-11.2389724994698,-11.4035079992064,-8.85619461932223
-6.99550985056391,-11.2402547030167,-11.4025641929192,-8.86595808917976
-6.99982265593757,-11.2418479846933,-11.4018021462632,-8.87350303672513
-7.00183532801873,-11.2431372156504,-11.4011329857111,-8.87732029975725
-7.00156079074794,-11.2433181319802,-11.4003513488004,-8.87745441192829
-7.00019856757547,-11.2415127034171,-11.3992327074594,-8.87599748565801
-6.99995711176623,-11.2370545429908,-11.3976306920295,-8.87676422953792
-7.00347006992529,-11.2298610346216,-11.3955375387784,-8.88428047438421
-7.01303925776152,-11.2207133700799,-11.3930985652378,-8.90253988211509
-7.02996522877267,-11.2112566578718,-11.390594307177,-8.93394708307824
-7.05413895310975,-11.2036361125867,-11.3884028115815,-8.97863658215367
-7.08396879683169,-11.1998629664695,-11.3869425095177,-9.03420666087946
-7.11665393951217,-11.2011450160742,-11.3865961960862,-9.09591877136448
-7.14876748613685,-11.2074193925421,-11.3876280834249,-9.1574723051265
-7.17703903129164,-11.2172144557783,-11.390110118529,-9.21238497339094
-7.19912632952458,-11.2278692423116,-11.3938683734171,-9.25568338364475
-7.21411100059121,-11.2360967708409,-11.3984650352785,-9.28521918371738
-7.22253684488869,-11.238817431314,-11.4032399019158,-9.30193470039089
-7.22601831110078,-11.2340573440905,-11.407419222445,-9.30899586952121
-7.22663477747136,-11.2215842622461,-11.4102701491464,-9.31038413986384
-7.22636469856366,-11.2029925935234,-11.411269871703,-9.30968588783583
-7.22671523840538,-11.1811800664104,-11.4102565015384,-9.30946822486719
-7.22857548086834,-11.1594427931504,-11.4075089619281,-9.31121611015813
-7.23224656294214,-11.1405687402618,-11.4036987791179,-9.31559362392256
-7.23758304730317,-11.1262451752512,-11.3997025608573,-9.32278630978137
-7.24418285323846,-11.1168999798979,-11.396332595041,-9.33278077630323
-7.25157099778168,-11.1119185390016,-11.3940865586765,-9.3455421364525
-7.25933753630688,-11.1100822227801,-11.3930155198906,-9.36110449751298
-7.2672134051251,-11.1100510564884,-11.3927653987655,-9.37959600978504
-7.27509069563383,-11.1107384065806,-11.3927755076516,-9.40120945234129
-7.28300648395507,-11.1114882765181,-11.3925424548049,-9.42612356339228
-7.29110974549009,-11.1120543121067,-11.3918247348144,-9.4543848822007
-7.29962303328282,-11.112454824908,-11.3907086150305,-9.48577452505569
-7.30880057142263,-11.1128015208738,-11.3895366615058,-9.51969854191232
-7.31887846241859,-11.1131761247438,-11.3887554556589,-9.55514279855888
-7.33001365567597,-11.1135865486438,-11.3887619009315,-9.59072503653809
-7.34221573000435,-11.1139859961268,-11.3898179199686,-9.62485563208117
-7.35528717851771,-11.1143018926587,-11.392059574019,-9.65597914529853
-7.36879744935186,-11.1144288532373,-11.3955741351342,-9.68282963190607
-7.38211496758194,-11.1141925154634,-11.4004868947597,-9.70462484934094
-7.39450546777903,-11.1133418024696,-11.4069993975,-9.72115149319829
-7.40527819924682,-11.1116248874142,-11.4153487249913,-9.73273186597233
-7.41393691763309,-11.1089448478174,-11.425693584956,-9.74009461246475
-7.420284845301,-11.1055168252497,-11.4379580689442,-9.74419459821438
-7.42444732498394,-11.1019176223956,-11.4516874100405,-9.74603676777451
-7.42680746610635,-11.0989709185866,-11.4659917361907,-9.74654935106573
-7.42788500247887,-11.0975130678393,-11.4796417752708,-9.74652310021619
-7.42820807036432,-11.0981444456073,-11.4913277671943,-9.7466016678381
-7.42822195272072,-11.1010554386351,-11.500020683269,-9.74729243642389
-7.42825562994316,-11.1059691130476,-11.5053109877441,-9.74897268170554
-7.42854133564936,-11.112203208021,-11.5075860918037,-9.75188413856004
-7.4292640978569,-11.1188316234502,-11.5079581039491,-9.75612511021834
-7.43061034773276,-11.1249092776907,-11.5079407623234,-9.76165569170582
-7.43278898731881,-11.1296992335004,-11.5089753546973,-9.76832758436493
-7.43601536601635,-11.1328260146765,-11.5119822224303,-9.77593632798326
-7.44046968913851,-11.1343073179274,-11.5170992612887,-9.78427925266919
-7.4462518620957,-11.134477643487,-11.5236757720952,-9.79319761114885
-7.45335100266885,-11.1338599560062,-11.5305075003759,-9.8025878064792
-7.46163816617198,-11.1330367670405,-11.5362415935244,-9.81237828469014
-7.47088068009095,-11.1325511933662,-11.5398178082185,-9.82247577339292
-7.48076922678698,-11.1328641703592,-11.5407753135468,-9.8326907587413
-7.49094895975709,-11.1343800264719,-11.5393092420855,-9.84267229614927
-7.50105035912438,-11.1375064846723,-11.5361114608255,-9.85190243011517
-7.5107190894797,-11.1426822499552,-11.5321565655803,-9.85978661450422
-7.51964653864118,-11.1503281396828,-11.5285725713503,-9.86582658684962
-7.52760109269648,-11.1607313005281,-11.526590195013,-9.86980677698282
-7.53445381602744,-11.1739089628802,-11.527433297641,-9.87189756666256
